"duration","deaths","area","gdp","country","lat","lon","Began","Ended","dismagvalue","lm_USD","rf_USD","xgb_USD","svr_USD","brnn_USD","knn_USD"
22,39,54540,57633255618,"Viet Nam",NA,NA,"2005/09/08","2005/09/29",54540,22755000,49274000,16792000,13692000,17516000,40968000
2,12,3200,6226199249,"Afghanistan",NA,NA,"2005/09/11","2005/09/12",3200,734000,542000,525000,542000,602000,1590000
7,89,312900,8.2e+11,"India",NA,NA,"2005/09/14","2005/09/20",312900,210124000,330083000,159372000,310956000,241355000,416255000
64,101,115200,1.46e+11,"Colombia",NA,NA,"2005/09/15","2005/11/17",115200,134783000,202342000,140304000,171717000,117172000,79873000
4,23,308700,8.2e+11,"India",NA,NA,"2005/09/16","2005/09/19",308700,81275000,544897000,112144000,127873000,73287000,128407000
20,15,53200,8.2e+11,"India",NA,NA,"2005/09/22","2005/10/11",53200,191013000,321846000,159315000,125011000,149540000,366583000
6,51,8030,8130258041,"Nepal",NA,NA,"2005/09/24","2005/09/29",8030,2838000,2401000,2079000,1116000,2307000,1020000
4,3,62550,8.77e+11,"Mexico",NA,NA,"2005/09/26","2005/09/29",62550,41090000,21082000,56437000,47439000,39897000,19137000
8,20,29520,2.29e+12,"China",NA,NA,"2005/09/29","2005/10/06",29520,447801000,138456000,256482000,305907000,339021000,302191000
18,19,22570,69442943089,"Bangladesh",NA,NA,"2005/10/03","2005/10/20",22570,20300000,34900000,12694000,16143000,16403000,26504000
4,20,12380,2.29e+12,"China",NA,NA,"2005/10/03","2005/10/06",12380,379122000,244849000,253606000,184322000,290110000,488947000
4,17,8370,57633255618,"Viet Nam",NA,NA,"2005/10/07","2005/10/10",8370,9429000,15863000,6383000,4771000,7388000,16829000
9,11,38290,1.3e+13,"United States of America (the)",NA,NA,"2005/10/08","2005/10/16",38290,1888546000,966734000,1456011000,1529227000,1489654000,412401000
2,28,2460,2.86e+11,"Indonesia",NA,NA,"2005/10/18","2005/10/19",2460,54513000,10080000,48291000,33481000,42731000,14382000
9,67,28850,57633255618,"Viet Nam",NA,NA,"2005/10/20","2005/10/28",28850,22160000,18107000,15253000,15934000,18699000,39232000
4,19,29110,8.2e+11,"India",NA,NA,"2005/10/21","2005/10/24",29110,113222000,76174000,90811000,67894000,85647000,42598000
22,162,131300,8.2e+11,"India",NA,NA,"2005/10/23","2005/11/13",131300,570757000,107335000,308383000,648219000,605533000,458420000
3,2,2000,2.2e+12,"France",NA,NA,"2005/11/15","2005/11/17",2000,136926000,147536000,203102000,253703000,220398000,86658000
3,6,29870,24405791045,"Sri Lanka",NA,NA,"2005/11/21","2005/11/23",29870,1628000,2611000,1806000,1339000,1367000,3156000
4,3,10410,8052073539,"Albania",NA,NA,"2005/11/30","2005/12/03",10410,523000,1503000,550000,645000,597000,1036000
21,69,63090,57633255618,"Viet Nam",NA,NA,"2005/12/04","2005/12/24",63090,29010000,18402000,22450000,20279000,24043000,12299000
25,4,4630,1.07e+11,"Philippines (the)",NA,NA,"2005/12/05","2005/12/29",4630,21965000,5683000,13466000,58841000,32558000,19488000
5,1,1100,6650001214,"Congo (the)",NA,NA,"2005/12/24","2005/12/28",1100,411000,2928000,1420000,2007000,1118000,799000
19,3,140500,1.3e+13,"United States of America (the)",NA,NA,"2005/12/31","2006/01/18",140500,1090175000,324459000,1129900000,1041113000,1124552000,1186982000
83,25,955800,11451869202,"Bolivia (Plurinational State of)",-16.03,-63.43,"2006/01/25","2006/04/17",955800,3987000,31703000,7889000,14639000,2748000,1663000
20,19,73070,3.65e+11,"Indonesia",-6.85,108.59,"2006/01/26","2006/02/14",73070,90549000,53113000,58856000,52187000,68079000,90450000
11,4,63470,1.28e+11,"Philippines (the)",17.02,121.82,"2006/01/26","2006/02/05",63470,11121000,12713000,16228000,12433000,10720000,29649000
4,12,9335,1.11e+12,"Brazil",-22.56,-43.36,"2006/01/27","2006/01/30",9335,149054000,280831000,122927000,89629000,120443000,86028000
17,1,34450,8355006707,"Papua New Guinea",-9.07,147.28,"2006/02/03","2006/02/19",34450,490000,908000,1098000,2260000,985000,273000
6,4,2370,3076305453,"Fiji",-16.45,179.65,"2006/02/04","2006/02/09",2370,366000,536000,442000,651000,483000,684000
6,1,180500,1.17e+11,"Algeria",27.67,-5.91,"2006/02/10","2006/02/15",180500,3121000,2840000,7355000,10767000,4291000,5368000
11,39,33830,3.65e+11,"Indonesia",1.07,124.66,"2006/02/13","2006/02/23",33830,113632000,36535000,91444000,77955000,88084000,56781000
80,16,30150,46802044000,"Ecuador",-2.23,-79.98,"2006/02/16","2006/05/06",30150,23898000,9164000,28653000,24101000,21861000,23960000
4,5,10710,19061978586,"Yemen",14.54,44.18,"2006/02/20","2006/02/23",10710,1597000,5820000,1903000,1448000,1540000,2142000
5,5,16110,8001779551,"Namibia",-24.53,17.98,"2006/02/24","2006/02/28",16110,691000,2923000,799000,696000,657000,1998000
3,1,630,1.28e+11,"Philippines (the)",7.17,125.57,"2006/03/04","2006/03/06",630,6900000,11243000,17487000,26016000,18432000,20640000
8,3,64890,3998020177,"Malawi",-14.59,35.12,"2006/03/07","2006/03/14",64890,257000,421000,261000,326000,262000,279000
26,6,143700,1.22e+11,"Romania",NA,NA,"2006/03/13","2006/04/07",143700,16807000,13692000,16197000,10769000,14567000,10351000
10,7,585,1.38e+13,"United States of America (the)",22.15,-99.99,"2006/03/14","2006/03/23",585,3574627000,307345000,4938536000,4906392000,4412191000,2272814000
30,8,1164000,1.11e+12,"Brazil",2.81,-52.29,"2006/03/25","2006/04/23",1164000,129486000,18340000,111884000,154002000,94804000,23068000
5,6,2500,3.04e+11,"South Africa",-27.44,24.83,"2006/03/26","2006/03/30",2500,40420000,130256000,46891000,46940000,44618000,69986000
3,25,91480,19061978586,"Yemen",15.1,43.88,"2006/04/03","2006/04/05",91480,2149000,2409000,1966000,2471000,1806000,940000
14,1,44110,1.38e+13,"United States of America (the)",37.69,-99.99,"2006/04/04","2006/04/17",44110,706851000,993917000,1814289000,2996921000,1309649000,677420000
49,60,538000,25825524821,"Kenya",2.25,37.53,"2006/04/04","2006/05/22",538000,12191000,1002000,9214000,17316000,9648000,17296000
20,1,45540,14451902468,"Congo (the Democratic Republic of the)",-4.36,16.17,"2006/04/08","2006/04/27",45540,870000,4280000,1900000,3330000,1721000,519000
4,20,190900,9.4e+11,"India",17.43,82.81,"2006/04/15","2006/04/18",190900,94672000,155316000,83422000,114428000,79120000,135185000
5,22,19040,3.65e+11,"Indonesia",-7.84,111.86,"2006/04/19","2006/04/23",19040,65124000,26087000,40422000,35171000,49445000,21314000
25,22,175200,2.75e+12,"China",26.92,106.58,"2006/04/21","2006/05/15",175200,696244000,97733000,357929000,361306000,505243000,774512000
4,19,58310,6971379033,"Afghanistan",35.67,66.83,"2006/04/28","2006/05/01",58310,848000,1896000,751000,635000,651000,1410000
23,3,27500,2626380435,"Suriname",3.42,-56.48,"2006/05/07","2006/05/29",27500,324000,497000,295000,579000,431000,408000
6,14,18310,2.66e+11,"Iran (Islamic Republic of)",38.69,47.88,"2006/05/08","2006/05/13",18310,41334000,28552000,29458000,28330000,32329000,9525000
12,2,42910,1.38e+13,"United States of America (the)",43.16,-70.79,"2006/05/11","2006/05/22",42910,941401000,475008000,1505419000,2124701000,1240320000,2124909000
12,1,2700,1273375020,"Burundi",-3.86,29.67,"2006/05/17","2006/05/28",2700,101000,272000,235000,939000,282000,503000
5,21,21480,6971379033,"Afghanistan",34.52,65.56,"2006/05/19","2006/05/23",21480,1188000,205000,772000,666000,9e+05,390000
21,116,78280,2.22e+11,"Thailand",18.18,100.15,"2006/05/22","2006/06/11",78280,140065000,38522000,84080000,130519000,131729000,73386000
8,3,107400,2.75e+12,"China",30.92,112.9,"2006/05/24","2006/05/31",107400,161542000,55970000,156350000,182568000,157539000,60504000
9,32,42690,9.4e+11,"India",10.54,76.05,"2006/05/25","2006/06/02",42690,230866000,409117000,176626000,155648000,175858000,155475000
3,6,33210,68640825481,"Morocco",32.15,-4.05,"2006/05/26","2006/05/28",33210,4492000,3204000,5080000,3784000,3757000,4658000
11,57,76600,2.75e+12,"China",26.75,118.57,"2006/05/30","2006/06/09",76600,895675000,390459000,826296000,706412000,741339000,355605000
55,21,47020,9.4e+11,"India",26.6,94.02,"2006/05/31","2006/07/24",47020,426847000,449887000,200078000,348859000,352012000,1572828000
5,41,395400,9.4e+11,"India",18.73,75.23,"2006/05/31","2006/06/04",395400,132798000,146384000,116055000,197633000,134435000,223077000
8,21,4210,2.75e+12,"China",23.42,111.38,"2006/06/08","2006/06/15",4210,785349000,88958000,285024000,555412000,661478000,136400000
5,50,11680,2.75e+12,"China",25.51,106.51,"2006/06/12","2006/06/16",11680,815203000,245241000,507472000,314795000,660245000,396384000
4,2,58070,2.75e+12,"China",26.2,112.75,"2006/06/13","2006/06/16",58070,106190000,58345000,187898000,158816000,118156000,48234000
3,23,36280,2.75e+12,"China",24.73,116.87,"2006/06/17","2006/06/19",36280,351517000,258135000,330921000,245915000,273974000,302670000
5,236,3100,3.65e+11,"Indonesia",-5.17,120.11,"2006/06/19","2006/06/23",3100,303923000,176718000,336919000,173776000,346908000,87344000
32,34,47890,4.6e+12,"Japan",35.34,136.22,"2006/06/19","2006/07/20",47890,2066136000,4403904000,1174370000,1258493000,1607387000,11065587000
7,14,5540,1.22e+11,"Romania",47.15,47.46,"2006/06/20","2006/06/26",5540,25319000,10363000,12155000,20243000,21857000,5794000
4,2,6780,1.38e+13,"United States of America (the)",41.41,-86.91,"2006/06/22","2006/06/25",6780,787196000,121735000,884734000,1442203000,1120496000,1209197000
4,130,13110,9.4e+11,"India",25.62,83.67,"2006/06/24","2006/06/27",13110,400254000,159734000,245497000,179645000,410369000,160568000
2,29,34990,2.75e+12,"China",27.06,111.06,"2006/06/25","2006/06/26",34990,329432000,203793000,333942000,302668000,275293000,159011000
5,52,23710,3.65e+11,"Indonesia",-3.29,115.49,"2006/06/25","2006/06/29",23710,97063000,119429000,93332000,50186000,80072000,113516000
2,6,11360,2.75e+12,"China",26.01,108.45,"2006/06/25","2006/06/26",11360,180881000,33582000,204089000,155295000,155809000,197682000
7,4,9980,10917481688,"Honduras",NA,NA,"2006/06/25","2006/07/01",9980,1074000,4121000,1090000,1879000,1213000,2878000
7,11,122600,1.38e+13,"United States of America (the)",40.41,-75.78,"2006/06/25","2006/07/01",122600,1442670000,939601000,1214304000,981909000,1091936000,1732909000
9,30,22760,2.75e+12,"China",34.04,117.03,"2006/06/28","2006/07/06",22760,732637000,813174000,516725000,478169000,562271000,263544000
11,42,109600,2.75e+12,"China",NA,NA,"2006/06/28","2006/07/08",109600,718147000,48957000,552538000,495997000,568813000,192336000
4,30,1120,1.22e+11,"Romania",47.8,25.95,"2006/06/30","2006/07/03",1120,38436000,32316000,55082000,26944000,32086000,69109000
3,12,69640,5.57e+11,"Turkey",39.74,41.1,"2006/07/01","2006/07/03",69640,45379000,47288000,35436000,45691000,35553000,67988000
4,20,138200,2.75e+12,"China",43.32,83.77,"2006/07/02","2006/07/05",138200,293708000,337378000,241981000,307296000,238328000,166558000
2,2,600,1.12e+11,"Ukraine",45.09,34.62,"2006/07/02","2006/07/03",600,7176000,10590000,13070000,15292000,12622000,4266000
6,33,31360,9.4e+11,"India",19.17,83.65,"2006/07/03","2006/07/08",31360,205168000,133396000,168253000,122120000,158253000,164089000
4,24,170100,9.4e+11,"India",22.41,71.31,"2006/07/04","2006/07/07",170100,106103000,419601000,129850000,124420000,89905000,216806000
5,10,20120,2.75e+12,"China",22.35,109.4,"2006/07/07","2006/07/11",20120,324870000,76635000,304548000,233187000,260776000,195053000
3,4,560,66371664817,"Viet Nam",NA,NA,"2006/07/09","2006/07/11",560,7415000,1926000,10896000,10683000,10311000,53570000
7,18,5030,1.54e+11,"Chile",-72.64,-37.26,"2006/07/11","2006/07/17",5030,36975000,2615000,15344000,25451000,31002000,7736000
9,46,9610,1.05e+12,"Korea (the Republic of)",37.56,127.17,"2006/07/12","2006/07/20",9610,406907000,256588000,193762000,221948000,328147000,369606000
4,1,1726,2.75e+12,"China",39.04,106.59,"2006/07/14","2006/07/17",1726,141217000,303377000,528080000,605744000,346380000,230747000
2,35,1666,2.75e+12,"China",24.66,102.18,"2006/07/20","2006/07/21",1666,630468000,335563000,748560000,451467000,501973000,738192000
5,8,6130,4.6e+12,"Japan",31.54,130.99,"2006/07/22","2006/07/26",6130,601814000,1241228000,458315000,527361000,556618000,4333270000
3,7,60,3919577286,"Mauritania",17.75,-15,"2006/07/22","2006/07/24",60,874000,962000,440000,1176000,1044000,713000
30,40,42570,1.37e+11,"Pakistan",34.61,73.2,"2006/07/24","2006/08/22",42570,66269000,106109000,34314000,40636000,51975000,355570000
4,1,4720,1.38e+13,"United States of America (the)",41.52,-81.09,"2006/07/27","2006/07/30",4720,590282000,342516000,1082330000,2280115000,1234420000,1649844000
47,350,165400,9.4e+11,"India",20.19,73.82,"2006/07/28","2006/09/12",165400,1325955000,2202640000,2498106000,1950509000,1727913000,996742000
11,54,3116,6971379033,"Afghanistan",34.08,69.75,"2006/07/30","2006/08/09",3116,3952000,4145000,2765000,2664000,3317000,5145000
41,185,302800,9.4e+11,"India",18.1,81.53,"2006/08/01","2006/09/10",302800,804961000,420128000,812300000,909190000,874408000,905443000
22,74,2748,1.37e+11,"Pakistan",25.03,67.12,"2006/08/01","2006/08/22",2748,129066000,105639000,81879000,130876000,109080000,198785000
3,6,21840,3.04e+11,"South Africa",-33.538,26.3,"2006/08/02","2006/08/04",21840,21467000,49076000,22499000,16733000,18266000,81470000
4,498,4225,15280861835,"Ethiopia",9.67,42.19,"2006/08/05","2006/08/08",4225,15861000,14145000,22623000,13790000,23889000,27104000
84,5,55860,7274595707,"Cambodia",11.06,104.68,"2006/08/10","2006/11/01",55860,1877000,1936000,3566000,2276000,2274000,731000
19,42,119500,66371664817,"Viet Nam",17.76,106.15,"2006/08/12","2006/08/30",119500,22035000,4271000,15417000,12727000,16925000,10829000
10,3,4050,9977647645,"Uganda",1.38,34.28,"2006/08/12","2006/08/21",4050,1180000,912000,791000,4062000,1779000,2159000
30,364,13560,15280861835,"Ethiopia",5.24,36.22,"2006/08/13","2006/09/11",13560,28077000,70877000,40182000,50521000,35203000,67513000
116,164,175800,2.22e+11,"Thailand",18.76,100.02,"2006/08/20","2006/12/13",175800,321046000,47762000,189093000,722293000,308782000,290285000
7,42,32700,9.4e+11,"India",27.59,81.52,"2006/08/29","2006/09/04",32700,247502000,55349000,172401000,156880000,195401000,142439000
2,15,16920,2.75e+12,"China",34.7,102.68,"2006/08/30","2006/08/31",16920,268538000,326310000,200304000,196578000,206441000,194473000
35,25,188000,11863016315,"Myanmar",19.91,95.45,"2006/09/15","2006/10/19",188000,3705000,1725000,2586000,2355000,2695000,1134000
5,14,146000,1.38e+13,"United States of America (the)",37.21,-87.62,"2006/09/22","2006/09/26",146000,1350339000,1921403000,1214304000,1143177000,1045764000,849639000
7,27,24770,2.75e+12,"China",23.34,102.64,"2006/10/06","2006/10/12",24770,607839000,642727000,516725000,369028000,462195000,371750000
5,1,17970,2.74e+11,"Greece",40.76,23.65,"2006/10/08","2006/10/12",17970,10205000,14013000,22768000,36165000,17997000,21653000
7,2,3680,1.28e+11,"Philippines (the)",7.61,125.83,"2006/10/21","2006/10/27",3680,10601000,3177000,8206000,38742000,18282000,5201000
10,47,40090,9.4e+11,"India",14.13,79.93,"2006/10/26","2006/11/04",40090,298480000,293165000,232458000,211898000,236847000,337161000
26,25,6890,28279814925,"Sri Lanka",7.32,80.03,"2006/10/26","2006/11/20",6890,14013000,5862000,6669000,12940000,12130000,7533000
12,47,122300,5.57e+11,"Turkey",37.64,39.65,"2006/10/27","2006/11/07",122300,157287000,136103000,129377000,109402000,126723000,56311000
15,6,1300,8072305415,"Congo (the)",-4.24,15.43,"2006/11/04","2006/11/18",1300,2021000,1720000,3394000,4395000,2636000,2537000
3,20,19960,65140147197,"Iraq",36.23,44.81,"2006/11/05","2006/11/07",19960,8642000,3683000,4745000,4813000,6580000,4773000
6,2,57890,1.38e+13,"United States of America (the)",47.86,-122.15,"2006/11/05","2006/11/10",57890,644581000,1782299000,913157000,1038916000,743770000,411220000
5,166,5000,6971379033,"Afghanistan",35.62,63.54,"2006/11/16","2006/11/20",5000,4447000,614000,1842000,1941000,4635000,1122000
10,11,17730,18141666300,"Panama",8.9,-78.71,"2006/11/21","2006/11/30",17730,3184000,1762000,2593000,3203000,2690000,3512000
3,5,2760,3998020177,"Malawi",-15.96,34.51,"2006/11/27","2006/11/29",2760,375000,190000,366000,365000,403000,662000
4,11,6300,7518107787,"Haiti",18.5,-73.48,"2006/11/28","2006/12/01",6300,1037000,535000,749000,663000,874000,4812000
2,6,18300,1.63e+11,"Malaysia",1.87,103.22,"2006/12/19","2006/12/20",18300,9832000,14363000,12097000,9295000,8303000,10656000
12,59,210600,1.4e+12,"Brazil",-22.42,-44,"2007/01/01","2007/01/12",210600,402229000,250575000,434975000,318338000,352043000,392107000
4,7,25390,21650532264,"Yemen",15.1,43.88,"2007/01/01","2007/01/04",25390,1841000,3843000,2440000,1391000,1530000,3434000
112,40,801000,13120183208,"Bolivia (Plurinational State of)",-16.97,-61.96,"2007/01/10","2007/05/01",801000,6898000,44917000,8858000,30408000,4923000,4287000
15,9,44620,1.56e+11,"Philippines (the)",7.71,125.22,"2007/01/10","2007/01/24",44620,25269000,7746000,27544000,21646000,21225000,21942000
121,4,290,14056957976,"Zambia",-12.95,24.37,"2007/01/10","2007/05/10",290,9984000,5769000,25370000,8979000,10773000,16554000
22,17,26380,1.94e+11,"Malaysia",2.19,103.37,"2007/01/11","2007/02/01",26380,57214000,312548000,37692000,43864000,47030000,95841000
3,18,10420,32350248411,"Sri Lanka",6.71,80.95,"2007/01/12","2007/01/14",10420,4577000,1479000,2356000,2255000,3506000,5373000
11,24,434,1.45e+13,"United States of America (the)",34.88,-90.07,"2007/01/15","2007/01/25",434,7774753000,9957262000,9770253000,8700238000,6753241000,12489695000
9,105,1600,65266452081,"Angola",-8.87,13.36,"2007/01/17","2007/01/25",1600,53375000,61384000,39235000,40293000,47891000,27255000
62,5,518000,2.88e+11,"Argentina",NA,NA,"2007/01/18","2007/03/20",518000,43009000,42741000,94805000,66196000,37215000,14210000
23,68,1800,4.32e+11,"Indonesia",-6.22,106.83,"2007/01/31","2007/02/22",1800,429787000,773038000,421359000,512385000,354311000,911517000
18,1,1690,3378314600,"Fiji",-17.77,177.48,"2007/02/03","2007/02/20",1690,352000,6825000,1033000,2947000,1078000,1205000
14,10,1340,4068224991,"Rwanda",-1.73,29.48,"2007/02/03","2007/02/16",1340,1273000,126000,1640000,2104000,1386000,1717000
1,7,438800,8524620739,"Madagascar",-18.49,46.34,"2007/02/08","2007/02/08",438800,226000,1138000,509000,4105000,259000,919000
10,74,3220,4.32e+11,"Indonesia",-8.57,120.76,"2007/03/01","2007/03/10",3220,273418000,180235000,165347000,167765000,235418000,337959000
209,146,69990,2.06e+11,"Colombia",8.38,-75.59,"2007/03/06","2007/09/30",69990,437158000,225071000,344549000,694871000,395367000,180680000
9,104,304100,9715761650,"Afghanistan",33.25,64.89,"2007/03/18","2007/03/26",304100,3048000,6372000,1983000,4227000,3476000,4304000
38,5,4000,2.88e+11,"Argentina",-31.99,-59.12,"2007/03/20","2007/04/26",4000,82759000,28549000,41092000,158877000,116432000,103010000
8,36,59870,21650532264,"Yemen",16.57,49.13,"2007/03/23","2007/03/30",59870,5025000,2611000,3677000,3517000,3905000,6349000
3,1,42040,1.47e+12,"Spain",41.65,-0.65,"2007/04/03","2007/04/05",42040,36939000,26056000,82628000,105907000,54333000,23615000
3,22,7100,1.35e+11,"Algeria",35.64,4.2,"2007/04/13","2007/04/15",7100,22688000,13171000,9833000,9936000,17482000,19822000
2,38,290,2.63e+11,"Thailand",7.44,99.65,"2007/04/14","2007/04/15",290,86388000,184817000,94672000,180642000,71703000,100752000
5,1,58420,3719506173,"Tajikistan",39.35,69.46,"2007/04/16","2007/04/20",58420,112000,349000,296000,336000,168000,194000
12,36,27490,9715761650,"Afghanistan",37.01,70.73,"2007/04/23","2007/05/04",27490,3141000,2221000,2604000,2159000,2431000,1975000
6,24,1940,2.06e+11,"Colombia",4.5,-75.21,"2007/04/26","2007/05/01",1940,63365000,30001000,83595000,40960000,53833000,9118000
6,15,3340,32350248411,"Sri Lanka",6.49,80.08,"2007/05/02","2007/05/07",3340,7093000,369000,3223000,5147000,6203000,1435000
7,5,15670,15591182545,"Myanmar",16.91,96.13,"2007/05/03","2007/05/09",15670,1584000,1828000,1556000,2115000,1574000,2582000
22,2,104100,23410572634,"Uruguay",-32.77,-55.8,"2007/05/04","2007/05/25",104100,1805000,8804000,2442000,2513000,2307000,1644000
3,10,25850,9715761650,"Afghanistan",36.29,68.85,"2007/05/05","2007/05/07",25850,864000,414000,701000,617000,675000,1386000
5,23,15490,9715761650,"Afghanistan",36.52,70.6,"2007/05/14","2007/05/18",15490,1841000,3513000,1739000,942000,1405000,1242000
22,4,34350,4.32e+11,"Indonesia",-0.19,116.92,"2007/05/15","2007/06/05",34350,58039000,217691000,67655000,77683000,66547000,75632000
28,2,13870,31958195182,"Kenya",-3.59,39.76,"2007/05/15","2007/06/11",13870,3979000,2170000,3339000,12193000,7236000,7333000
25,13,29770,2.06e+11,"Colombia",7.38,-75.43,"2007/05/19","2007/06/12",29770,55025000,32329000,32653000,43272000,47210000,99958000
16,2,34010,44432811756,"Bulgaria",42.52,24.5,"2007/05/22","2007/06/06",34010,3617000,4216000,5025000,9042000,5190000,3633000
4,1,212700,1.47e+12,"Spain",39.89,-4.22,"2007/05/23","2007/05/26",212700,31480000,135042000,96297000,146772000,42165000,123409000
3,43,43530,3.55e+12,"China",30.28,107.78,"2007/05/24","2007/05/26",43530,604118000,124973000,426774000,452091000,523145000,265596000
6,8,341,1.45e+13,"United States of America (the)",30.24,-98.66,"2007/05/24","2007/05/29",341,3492033000,3409823000,4696553000,3615943000,4076321000,1760441000
6,13,38490,6.81e+11,"Turkey",39.4,43.8,"2007/05/27","2007/06/01",38490,89030000,53085000,75417000,62169000,67829000,22328000
5,9,11380,8.54e+11,"Australia",-32.87,151.38,"2007/06/08","2007/06/12",11380,106035000,209804000,94576000,81944000,90294000,80123000
7,1,23110,3.09e+12,"United Kingdom of Great Britain and Northern Ireland (the)",52.52,-0.76,"2007/06/15","2007/06/21",23110,128689000,299996000,267097000,563958000,232223000,469674000
5,22,12120,1.52e+11,"Pakistan",34.98,72.23,"2007/06/16","2007/06/20",12120,29440000,10210000,16833000,14769000,22649000,59022000
6,10,34750,1.45e+13,"United States of America (the)",33.45,-97.3,"2007/06/17","2007/06/22",34750,1689203000,136602000,1605800000,1272044000,1328681000,2060086000
9,15,74890,1.22e+12,"India",26.26,94.02,"2007/06/18","2007/06/26",74890,183799000,151001000,123814000,120523000,136937000,112282000
2,4,6500,1.45e+13,"United States of America (the)",42.23,-74.95,"2007/06/19","2007/06/20",6500,858278000,231981000,858377000,833400000,855694000,530699000
13,127,449300,1.22e+12,"India",14.94,78.16,"2007/06/22","2007/07/04",449300,468893000,522391000,362548000,624825000,558682000,712970000
3,228,2215,1.52e+11,"Pakistan",NA,NA,"2007/06/23","2007/06/25",2215,104082000,102270000,104954000,59816000,119140000,42721000
10,113,62340,9715761650,"Afghanistan",35.28,71.14,"2007/06/24","2007/07/03",62340,4455000,6732000,3265000,5193000,4389000,5313000
9,6,27720,3.09e+12,"United Kingdom of Great Britain and Northern Ireland (the)",53.88,-0.91,"2007/06/25","2007/07/03",27720,349392000,1424301000,355174000,410975000,319873000,1102167000
11,8,507800,1.45e+13,"United States of America (the)",32.84,-97.17,"2007/06/26","2007/07/06",507800,1229744000,611262000,1593542000,788540000,946441000,2618364000
3,12,11600,3.5e+11,"Iran (Islamic Republic of)",33.75,52.2,"2007/06/27","2007/06/29",11600,39489000,15164000,25493000,23122000,31014000,32290000
25,130,130,1.52e+11,"Pakistan",34.27,71.87,"2007/06/28","2007/07/22",130,352788000,101866000,116131000,242467000,202486000,229560000
14,29,74000,1.22e+12,"India",20.05,81.86,"2007/06/30","2007/07/13",74000,317080000,215020000,313395000,193558000,237158000,144515000
13,225,61700,1.22e+12,"India",22.02,72.25,"2007/07/01","2007/07/13",61700,900450000,1389633000,1303921000,1636932000,1080804000,1575472000
6,62,106600,1.22e+12,"India",21.03,77.52,"2007/07/01","2007/07/06",106600,294135000,172453000,247954000,296762000,272467000,347742000
82,1103,483900,1.22e+12,"India",22.63,88.49,"2007/07/03","2007/09/22",483900,3300157000,5286503000,10195464000,3840167000,6308777000,1088988000
98,150,1591000,59440139775,"Sudan (the)",12.91,33.77,"2007/07/03","2007/10/08",1591000,50868000,98229000,46021000,147210000,50932000,32432000
9,2,2670,4.58e+12,"Japan",NA,NA,"2007/07/04","2007/07/12",2670,452278000,994554000,450138000,2036075000,848986000,767348000
91,96,103600,1.22e+12,"India",27.58,95.26,"2007/07/12","2007/10/10",103600,1319160000,2646579000,1387862000,2312423000,1129894000,1394158000
21,29,812700,3.55e+12,"China",43.09,88.21,"2007/07/14","2007/08/03",812700,721723000,246716000,773976000,548643000,557665000,388820000
3,9,4110,9715761650,"Afghanistan",34.53,66.13,"2007/07/15","2007/07/17",4110,1143000,950000,619000,795000,1007000,1192000
5,44,21120,1.22e+12,"India",10.39,76.31,"2007/07/16","2007/07/20",21120,304249000,125113000,219378000,149149000,243472000,461631000
17,170,165100,3.55e+12,"China",24.1,100.16,"2007/07/18","2007/08/03",165100,2153150000,224326000,1333474000,2825475000,2434516000,1862839000
5,7,24650,3.09e+12,"United Kingdom of Great Britain and Northern Ireland (the)",52.07,-2.1,"2007/07/20","2007/07/24",24650,293275000,1291868000,348292000,239419000,247546000,279699000
14,1110,7000,79611888213,"Bangladesh",23.92,91.23,"2007/07/21","2007/08/03",7000,203953000,225075000,239645000,346284000,379517000,300267000
17,88,4600,4.32e+11,"Indonesia",-1.74,121.49,"2007/07/22","2007/08/07",4600,358858000,102315000,163531000,292851000,314401000,170247000
2,4,44,9522763154,"Haiti",18.55,-72.29,"2007/07/23","2007/07/24",44,1397000,822000,1005000,2875000,2095000,1655000
72,214,56920,10325618017,"Nepal",27.78,84.08,"2007/07/23","2007/10/02",56920,16794000,5398000,32352000,28509000,17619000,19002000
9,15,2400,4.32e+11,"Indonesia",-3.28,120.2,"2007/07/25","2007/08/02",2400,121600000,47805000,71273000,122631000,112868000,29076000
77,52,2435,7625723124,"Burkina Faso",11.45,-4.39,"2007/07/26","2007/10/10",2435,11024000,23693000,14403000,11189000,8239000,9197000
69,17,79620,19707616773,"Ethiopia",8.33,34.5,"2007/07/29","2007/10/05",79620,8119000,6903000,9115000,8561000,6710000,10508000
15,6,5270,2.78e+11,"Nigeria",6.96,3.3,"2007/08/01","2007/08/15",5270,53976000,64507000,45456000,118974000,63831000,130358000
27,50,165100,21650532264,"Yemen",15.08,45.73,"2007/08/01","2007/08/27",165100,8733000,792000,4650000,5252000,6797000,1178000
25,15,15360,1.22e+12,"India",20.45,86.2,"2007/08/03","2007/08/27",15360,395346000,215616000,193381000,359697000,350625000,457851000
79,68,630100,2.78e+11,"Nigeria",10.29,11.75,"2007/08/04","2007/10/21",630100,169974000,662212000,268683000,462690000,134061000,377829000
30,2,9500,4346206809,"Mauritania",16.55,-11.32,"2007/08/07","2007/09/05",9500,599000,458000,454000,2031000,1155000,1218000
8,16,133800,1.22e+12,"India",22.68,70.93,"2007/08/08","2007/08/15",133800,161778000,90982000,108271000,102256000,120683000,199323000
4,26,100100,3.55e+12,"China",36.37,118.72,"2007/08/09","2007/08/12",100100,459621000,549089000,547332000,432499000,375269000,328035000
